customer_id,signup_date,industry,company_size,region,plan_type,acquisition_channel
114624,2025-07-14,Education,Small Business,South,Enterprise,Paid Search
114625,2025-05-29,Technology,Enterprise,Northeast,Basic,Referral
114626,2025-02-23,Technology,Mid-Market,South,Pro,Paid Search
114627,2024-10-19,Health Care,Enterprise,South,Basic,Direct
114628,2024-09-29,Manufacturing,Small Business,South,Basic,Organic Search
114629,2025-03-03,Technology,Small Business,South,Pro,Organic Search
114630,2023-11-29,Retail,Mid-Market,Northeast,Basic,Partner
114631,2025-11-07,professional services,Mid-Market,Midwest,Pro,Referral
114632,2023-07-02,Manufacturing,Mid-Market,South,Basic,Referral
114633,2024-06-20,Edu,Small Business,Midwest,Basic,Paid Search
114634,2025-06-24,Technology,Small Business,Midwest,Pro,Direct
114635,2024-03-08,Technology,Small Business,Midwest,Basic,Paid Search
114636,2023-03-15,Finance,Mid-Market,West,Basic,Referral
114637,2025-09-13,Technology,Small Business,Midwest,Enterprise,Organic Search
114638,2024-10-22,Retail,Mid-Market,Northeast,Basic,Organic Search
114639,2024-01-25,Technology,Small Business,Northeast,Basic,Paid Search
114640,2023-12-02,Finance,Small Business,International,Pro,Referral
114641,2023-10-24,Retail,Mid-Market,West,Pro,Direct
114642,2024-05-21,Retail,Small Business,West,Basic,Social
114643,2025-12-04,Technology,Mid-Market,Midwest,Basic,Paid Search
114644,2023-02-04,Education,Mid-Market,Northeast,Basic,Organic Search
114645,2025-01-19,Technology,Small Business,South,Basic,Social
114646,2024-11-12,HEALTHCARE,Small Business,West,Pro,Social
114647,2023-08-25,professional services,Small Business,Northeast,Basic,Referral
114648,2023-02-09,education,Small Business,International,Pro,Paid Search
114649,2025-09-27,Finance,Small Business,South,Basic,Partner
114650,2025-05-11,Retail,Enterprise,Midwest,Basic,Partner
114651,2024-10-11,Finance,Mid-Market,South,Pro,Referral
114652,2023-04-06,Education,Mid-Market,West,Enterprise,Social
114653,2024-02-06,manufacturing,Small Business,South,Basic,Paid Search
114654,2025-11-30,Manufacturing,Small Business,West,Basic,Paid Search
114655,2023-01-18,Healthcare,Small Business,Northeast,Basic,Organic Search
114656,2025-08-10,retail,Small Business,West,Pro,Partner
114657,2024-05-30,RETAIL,Small Business,West,Basic,Organic Search
114658,2024-08-17,Technology,Small Business,West,Pro,Organic Search
114659,2025-02-22,Healthcare,Mid-Market,International,Pro,Paid Search
114660,2024-08-05,Financial Services,Small Business,West,Basic,Paid Search
114661,2025-02-20,Healthcare,Mid-Market,West,Basic,Referral
114662,2025-12-12,Manufacturing,Enterprise,Northeast,Pro,Paid Search
114663,2025-08-01,Professional Services,Small Business,Northeast,Pro,Organic Search
114664,2024-07-17,TECH,Small Business,West,Basic,Organic Search
114665,2024-07-19,RETAIL,Enterprise,Northeast,Enterprise,Organic Search
114666,2024-07-22,Technology,Mid-Market,South,Pro,Paid Search
114667,2023-05-29,tech,Mid-Market,International,Pro,Referral
114668,2025-06-14,Finance,Mid-Market,South,Pro,Paid Search
114669,2023-04-27,Professional Services,Small Business,Midwest,Basic,Partner
114670,2024-06-16,Retail,Mid-Market,West,Enterprise,Organic Search
114671,2023-02-03,Healthcare,Small Business,West,Pro,Organic Search
114672,2024-02-15,TECH,Small Business,West,Enterprise,Organic Search
114673,2025-08-04,Finance,Mid-Market,Midwest,Basic,Referral
114674,2025-02-13,Technology,Small Business,International,Basic,Paid Search
114675,2024-12-06,Technology,Small Business,South,Basic,Organic Search
114676,2024-06-07,Technology,Small Business,West,Basic,Referral
114677,2024-11-29,Technology,Small Business,Midwest,Pro,Direct
114678,2024-07-11,manufacturing,Small Business,Northeast,Pro,Social
114679,2025-08-09,Finance,Small Business,International,Basic,Referral
114680,2024-07-24,Technology,Small Business,South,Basic,Organic Search
114681,2024-05-06,Manufacturing,Mid-Market,South,Pro,Partner
114682,2024-05-27,TECH,Small Business,Northeast,Basic,Referral
114683,2025-12-19,Professional Services,Mid-Market,West,Basic,Organic Search
114684,2025-10-26,Manufacturing,Small Business,Midwest,Basic,Paid Search
114685,2023-10-14,Finance,Small Business,Midwest,Basic,Organic Search
114686,2024-06-09,Technology,Mid-Market,West,Basic,Organic Search
114687,2025-07-06,Retail,Small Business,South,Basic,Paid Search
114688,2024-05-15,Education,Small Business,West,Basic,Referral
114689,2025-10-28,Prof Services,Small Business,South,Pro,Organic Search
114690,2024-05-13,Education,Mid-Market,South,Enterprise,Social
114691,2023-05-15,Retail,Small Business,West,Basic,Direct
114692,2024-02-16,manufacturing,Mid-Market,Midwest,Enterprise,Paid Search
114693,2023-06-17,Technology,Mid-Market,Northeast,Basic,Organic Search
114694,2024-10-06,Technology,Mid-Market,International,Pro,Direct
114695,2024-04-25,Manufacturing,Small Business,Midwest,Basic,Direct
114696,2024-06-02,Education,Small Business,West,Basic,Organic Search
114697,2025-12-04,Finance,Mid-Market,Midwest,Enterprise,Paid Search
114698,2023-03-22,Prof Services,Enterprise,West,Enterprise,Paid Search
114699,2024-08-07,Manufacturing,Small Business,Midwest,Pro,Organic Search
114700,2023-05-07,Retail,Small Business,West,Enterprise,Referral
114701,2023-03-02,retail,Small Business,Midwest,Pro,Direct
114702,2023-02-07,Financial Services,Enterprise,Midwest,Pro,Direct
114703,2024-04-19,Retail,Small Business,Midwest,Basic,Direct
114704,2024-04-03,Retail,Small Business,South,Basic,Referral
114705,2023-02-20,Technology,Small Business,South,Pro,Social
114706,2024-02-03,Education,Small Business,West,Basic,Partner
114707,2023-09-07,Manufacturing,Mid-Market,West,Pro,Partner
114708,2024-11-16,Technology,Small Business,West,Pro,Organic Search
114709,2023-01-30,Healthcare,Small Business,South,Enterprise,Partner
114710,2025-06-13,Manufacturing,Mid-Market,Midwest,Pro,Organic Search
114711,2024-09-23,Healthcare,Small Business,South,Basic,Organic Search
114712,2023-01-10,Retail,Mid-Market,West,Basic,Partner
114713,2025-08-15,Retail,Small Business,West,Pro,Organic Search
114714,2023-10-06,Technology,Small Business,West,Basic,Direct
114715,2023-10-28,Education,Small Business,West,Basic,Paid Search
114716,2025-07-17,retail,Mid-Market,West,Pro,Referral
114717,2023-11-07,Professional Services,Mid-Market,Midwest,Basic,Organic Search
114718,2025-11-24,Finance,Small Business,South,Pro,Referral
114719,2025-12-10,Education,Small Business,South,Basic,Direct
114720,2025-03-04,Technology,Small Business,South,Basic,Organic Search
114721,2023-10-29,Retail,Small Business,South,Enterprise,Referral
114722,2023-04-18,healthcare,Small Business,West,Enterprise,Paid Search
114723,2023-12-28,finance,Small Business,South,Enterprise,Referral
114724,2023-05-27,Education,Small Business,International,Basic,Direct
114725,2024-10-12,Technology,Mid-Market,Midwest,Basic,Partner
114726,2023-01-06,professional services,Mid-Market,Northeast,Pro,Paid Search
114727,2024-03-14,manufacturing,Mid-Market,International,Basic,Paid Search
114728,2023-07-13,Manufacturing,Mid-Market,Northeast,Pro,Referral
114729,2024-11-04,Retail,Small Business,South,Pro,Referral
114730,2023-10-18,Technology,Mid-Market,Northeast,Pro,Referral
114731,2023-09-04,Healthcare,Small Business,West,Basic,Referral
114732,2024-11-27,Professional Services,Small Business,West,Pro,Organic Search
114733,2023-11-04,Technology,Mid-Market,Midwest,Basic,Referral
114734,2025-05-22,Technology,Mid-Market,South,Basic,Paid Search
114735,2023-07-24,Healthcare,Small Business,West,Pro,Paid Search
114736,2023-11-24,Education,Small Business,Midwest,Basic,Organic Search
114737,2024-10-15,Manufacturing,Mid-Market,Midwest,Enterprise,Organic Search
114738,2024-01-16,TECH,Small Business,International,Pro,Paid Search
114739,2023-11-01,Retail,Small Business,West,Basic,Direct
114740,2023-06-27,Healthcare,Small Business,West,Basic,Referral
114741,2024-08-05,Retail,Small Business,West,Pro,Paid Search
114742,2025-04-19,Technology,Small Business,Midwest,Pro,Direct
114743,2025-07-16,Manufacturing,Small Business,West,Enterprise,Organic Search
114744,2025-02-05,Technology,Enterprise,West,Basic,Paid Search
114745,2025-04-23,retail,Enterprise,South,Pro,Direct
114746,2025-11-17,Finance,Small Business,South,Basic,Referral
114747,2025-11-07,Retail,Mid-Market,Midwest,Enterprise,Paid Search
114748,2024-04-05,Retail,Small Business,Midwest,Pro,Paid Search
114749,2024-09-19,Health Care,Small Business,Midwest,Pro,Social
114750,2023-03-03,retail,Small Business,Northeast,Enterprise,Paid Search
114751,2025-11-05,Technology,Small Business,Midwest,Pro,Partner
114752,2025-06-03,Edu,Small Business,West,Basic,Partner
114753,2024-06-05,education,Small Business,South,Enterprise,Direct
114754,2025-04-01,Technology,Small Business,Midwest,Pro,Referral
114755,2024-09-16,Professional Services,Small Business,South,Basic,Referral
114756,2024-03-13,Professional Services,Enterprise,West,Enterprise,Organic Search
114757,2025-11-09,Manufacturing,Small Business,South,Pro,Organic Search
114758,2025-07-24,Healthcare,Mid-Market,Midwest,Basic,Social
114759,2025-04-11,Retail,Mid-Market,Midwest,Basic,Organic Search
114760,2025-08-23,Manufacturing,Mid-Market,South,Basic,Direct
114761,2023-04-26,tech,Enterprise,South,Basic,Partner
114762,2023-02-17,Manufacturing,Small Business,West,Basic,Paid Search
114763,2025-09-23,Edu,Small Business,Midwest,Pro,Referral
114764,2025-12-03,Professional Services,Small Business,Midwest,Basic,Partner
114765,2025-07-29,Tech,Small Business,Northeast,Basic,Organic Search
114766,2024-12-02,tech,Enterprise,South,Pro,Partner
114767,2024-10-22,Finance,Mid-Market,West,Basic,Organic Search
114768,2023-09-02,Retail,Mid-Market,West,Pro,Social
114769,2023-06-26,Technology,Mid-Market,International,Basic,Organic Search
114770,2024-07-10,Healthcare,Small Business,South,Pro,Social
114771,2024-04-28,Education,Enterprise,South,Basic,Direct
114772,2023-04-16,Manufacturing,Small Business,West,Basic,Social
114773,2024-04-11,Professional Services,Small Business,Northeast,Basic,Referral
114774,2023-02-07,Professional Services,Mid-Market,Northeast,Pro,Paid Search
114775,2023-01-29,manufacturing,Small Business,Midwest,Basic,Paid Search
114776,2024-11-07,Retail,Enterprise,West,Pro,Paid Search
114777,2025-10-06,Professional Services,Mid-Market,West,Pro,Partner
114778,2024-12-17,Technology,Small Business,Northeast,Enterprise,Referral
114779,2024-06-14,Tech,Mid-Market,International,Basic,Organic Search
114780,2024-03-21,tech,Small Business,West,Pro,Paid Search
114781,2023-09-09,Finance,Small Business,Midwest,Pro,Paid Search
114782,2023-07-06,Technology,Small Business,Northeast,Basic,Organic Search
114783,2024-05-30,Manufacturing,Small Business,West,Pro,Organic Search
114784,2024-04-28,Retail,Mid-Market,Northeast,Basic,Organic Search
114785,2023-03-30,Healthcare,Small Business,Northeast,Basic,Direct
100216,2025-01-29,Education,Mid-Market,Midwest,Basic,Partner
109635,2024-12-07,Retail,Mid-Market,South,Basic,Social
106228,2025-07-11,tech,Mid-Market,Midwest,Basic,Partner
114200,2025-03-12,Professional Services,Small Business,South,Enterprise,Referral
103847,2025-12-14,Financial Services,Enterprise,Midwest,Enterprise,Social
109427,2023-07-24,Education,Enterprise,Midwest,Basic,Paid Search
109989,2023-04-22,Finance,Small Business,South,Basic,Organic Search
105535,2024-10-18,FIN,Small Business,Northeast,Pro,Referral
101737,2025-06-10,Finance,Small Business,South,Pro,Partner
110602,2024-02-21,Mfg,Enterprise,South,Pro,Social
108969,2025-04-04,Manufacturing,Small Business,Midwest,Basic,Organic Search
103545,2025-12-09,Finance,Mid-Market,Northeast,Basic,Paid Search
109773,2023-11-13,Retail,Mid-Market,Northeast,Enterprise,Organic Search
107003,2023-05-18,Technology,Mid-Market,,Basic,Direct
111511,2025-12-27,Retail,Small Business,Midwest,Pro,Referral
108240,2025-08-17,Education,Mid-Market,Northeast,Basic,Direct
113011,2024-06-26,Health Care,Small Business,South,Basic,Paid Search
109376,2024-01-29,tech,Small Business,South,Basic,Partner
101892,2023-03-09,retail,Small Business,Midwest,Basic,Referral
101305,2023-11-11,Education,Small Business,West,Pro,Paid Search
107477,2023-12-20,Education,Small Business,Northeast,Pro,Organic Search
110559,2023-12-27,Professional Services,Small Business,International,Pro,Paid Search
100551,2025-06-06,Edu,Mid-Market,Midwest,Basic,Direct
104902,2025-12-26,Retail,Small Business,South,Pro,Partner
110796,2023-11-22,Retail,Small Business,Midwest,Enterprise,Social
104705,2023-09-18,Education,Mid-Market,South,Pro,Partner
103917,2023-03-02,Professional Services,Small Business,Northeast,Pro,Referral
109363,2023-12-02,Healthcare,Small Business,Northeast,Basic,Referral
100989,2023-06-23,manufacturing,Small Business,West,Pro,Partner
113594,2025-03-17,Education,Small Business,Midwest,Pro,Partner
106646,2025-09-26,Technology,Enterprise,Midwest,Basic,Referral
103006,2024-04-05,Technology,Small Business,Midwest,Pro,Organic Search
109462,2025-06-26,Manufacturing,Small Business,West,Pro,Paid Search
104088,2025-11-21,professional services,Small Business,South,Basic,Referral
107267,2023-04-07,Manufacturing,Small Business,West,Pro,Organic Search
103853,2025-12-25,Technology,Small Business,South,Basic,Social
104661,2023-05-09,Retail,Mid-Market,West,Pro,Direct
102878,2025-10-29,retail,Small Business,International,Basic,Organic Search
102334,2024-12-11,Manufacturing,Mid-Market,Northeast,Basic,Referral
106706,2023-06-25,Retail,Small Business,International,Basic,Organic Search
100482,2023-09-15,education,Enterprise,West,Basic,Partner
101855,2024-03-31,Retail,Mid-Market,Northeast,Basic,Referral
113391,2025-01-27,Technology,Enterprise,West,Pro,Partner
113136,2025-12-08,Tech,Small Business,Midwest,Pro,Organic Search
105887,2023-05-10,Finance,Mid-Market,Northeast,Pro,Direct
107862,2023-05-13,Technology,Small Business,South,Pro,Referral
112700,2023-03-07,Technology,Small Business,West,Pro,Referral
107413,2024-02-23,Manufacturing,Mid-Market,West,Pro,Organic Search
101404,2023-03-24,Education,Small Business,West,Enterprise,Paid Search
112225,2025-03-07,Retail,Small Business,Midwest,Pro,Partner
109402,2023-12-31,Education,Small Business,Northeast,Basic,Paid Search
107700,2025-04-07,Healthcare,Small Business,South,Basic,Partner
107968,2025-02-03,Finance,Small Business,West,Basic,Paid Search
109232,2025-12-19,Manufacturing,Mid-Market,International,Pro,Referral
107296,2024-04-21,Professional Services,Mid-Market,Northeast,Pro,Organic Search
107943,2023-07-10,Finance,Small Business,West,Basic,Organic Search
106772,2023-06-30,Technology,Small Business,International,Basic,Organic Search
107416,2025-04-25,Retail,Small Business,Northeast,Basic,Referral
103944,2024-09-21,finance,Mid-Market,South,Enterprise,Organic Search
109912,2023-02-22,Retail,Small Business,West,Basic,Organic Search
110349,2024-01-11,retail,Mid-Market,West,Basic,Organic Search
111412,2023-07-24,Education,Mid-Market,South,Pro,Organic Search
104243,2023-10-17,Mfg,Mid-Market,Northeast,Basic,Partner
107607,2025-09-19,Retail,Small Business,International,Pro,Direct
105161,2025-08-27,,Small Business,South,Basic,Partner
108982,2025-01-18,Education,Small Business,Northeast,Basic,Paid Search
110185,2025-07-28,tech,Mid-Market,West,Basic,Partner
109412,2024-05-07,Technology,Mid-Market,South,Pro,Social
108723,2025-05-14,Healthcare,Mid-Market,West,Basic,Partner
108311,2023-03-30,Retail,Small Business,Northeast,Basic,Organic Search
113910,2024-06-22,Retail,Small Business,Northeast,Basic,Direct
105923,2024-03-11,Healthcare,Small Business,West,Pro,Organic Search
106463,2023-12-06,Education,Small Business,West,Basic,Organic Search
105031,2023-02-26,Technology,Small Business,West,Basic,Partner
110633,2024-03-23,Finance,Mid-Market,Midwest,Enterprise,Paid Search
100036,2025-02-16,Retail,Small Business,South,Pro,Social
100346,2023-11-16,Education,Small Business,South,Enterprise,Direct
101219,2023-01-10,Professional Services,Small Business,Northeast,Pro,Direct
106808,2024-09-02,TECH,Mid-Market,South,Pro,Direct
112452,2023-08-07,Technology,Mid-Market,West,Basic,Direct
113406,2025-09-03,Mfg,Small Business,West,Pro,Organic Search
109439,2024-07-22,Technology,Small Business,West,Basic,Organic Search
107918,2025-01-16,Education,Mid-Market,Northeast,Pro,Paid Search
107436,2025-12-29,Technology,Mid-Market,West,Basic,Organic Search
106124,2023-06-19,Health Care,Mid-Market,West,Basic,Organic Search
107946,2025-02-06,Edu,Mid-Market,West,Basic,Paid Search
105627,2023-12-12,Healthcare,Small Business,Midwest,Pro,Organic Search
110884,2024-06-17,HEALTHCARE,Mid-Market,Northeast,Basic,Organic Search
114725,2024-10-12,Technology,Mid-Market,Midwest,Basic,Partner
101266,2024-09-14,manufacturing,Small Business,South,Pro,Direct
102493,2024-10-26,Finance,Mid-Market,Midwest,Pro,Paid Search
111318,2025-02-23,Technology,Small Business,West,Pro,Referral
108598,2024-01-06,Retail,Small Business,Northeast,Basic,Social
103643,2025-05-24,Education,Mid-Market,Midwest,Pro,Referral
110055,2024-05-29,HEALTHCARE,Small Business,,Enterprise,Partner
111708,2025-07-22,Manufacturing,Mid-Market,South,Pro,Paid Search
