ticket_id,customer_id,created_date,severity,category,resolution_hours
66966,110401,2025-06-14,High,How-to,27.46
66967,110401,2025-07-20,low,Billing,5.75
66968,110401,2025-09-19,Low,Billing,25.19
66969,110401,2025-09-20,High,Billing,0.7
66970,110401,2025-09-27,Low,Account,24.78
66971,110401,2025-09-11,Low,How-to,3.03
66972,110401,2025-09-28,Low,How-to,9.93
66973,110402,2023-09-01,Low,Billing,9.97
66974,110402,2024-06-14,Medium,Billing,18.58
66975,110402,2024-07-16,Low,How-to,15.01
66976,110402,2024-08-27,High,Billing,58.98
66977,110402,2024-09-18,Medium,Billing,9.27
66978,110402,2024-10-23,Low,Billing,7.45
66979,110402,2024-11-02,LOW,Bug,2.98
66980,110402,2025-04-07,Low,Billing,6.55
66981,110402,2025-06-03,Low,Bug,12.01
66982,110403,2023-07-15,LOW,Account,16.45
66983,110403,2023-09-15,Medium,Integration,
66984,110403,2023-11-11,Medium,Billing,3.69
66985,110403,2024-03-25,Medium,How-to,26.55
66986,110403,2025-03-21,Low,How-to,17.79
66987,110403,2025-03-19,Low,Bug,29.15
66988,110403,2025-05-02,low,How-to,12.94
66989,110403,2025-09-07,Low,Billing,6.4
66990,110403,2025-11-18,Medium,How-to,7.54
66991,110404,2023-07-04,Medium,Account,10.73
66992,110404,2023-09-09,low,How-to,12.34
66993,110404,2023-10-12,Low,How-to,8.35
66994,110404,2023-11-11,HIGH,Billing,26.8
66995,110404,2024-04-06,MED,How-to,19.14
66996,110404,2024-06-10,High,Billing,21.22
66997,110405,2023-10-27,Low,How-to,5.9
66998,110405,2023-11-08,Low,Account,12.8
66999,110405,2023-12-23,Medium,Billing,4.83
67000,110405,2023-12-16,Low,How-to,2.53
67001,110406,2025-08-21,medium,Billing,11.67
67002,110406,2025-12-02,High,Account,25.07
67003,110407,2024-06-01,low,How-to,27.81
67004,110407,2024-10-09,High,Billing,26.8
67005,110407,2024-10-13,Low,Billing,12.71
67006,110407,2024-11-25,Medium,Billing,7.77
67007,110408,2024-02-11,Medium,How-to,17.57
67008,110408,2025-03-08,LOW,Billing,3.15
67009,110408,2025-06-07,High,Bug,73.9
67010,110408,2025-07-28,Medium,How-to,17.04
67011,110408,2025-11-16,LOW,Integration,12.37
67012,110409,2024-09-22,LOW,How-to,17.62
67013,110409,2024-11-10,Low,How-to,11.98
67014,110409,2024-12-01,Medium,Account,3.61
67015,110409,2025-06-08,Medium,Billing,35.63
67016,110409,2025-06-12,Low,Account,6.13
67017,110409,2025-07-25,Low,Integration,8.74
67018,110410,2023-05-24,Low,Account,21.64
67019,110410,2023-08-03,MEDIUM,Integration,13.92
67020,110410,2023-10-12,MEDIUM,Integration,13.43
67021,110410,2024-02-23,Medium,Bug,13.59
67022,110411,2024-12-26,Low,How-to,10.43
67023,110411,2025-06-10,Medium,Bug,7.95
67024,110411,2025-07-07,low,Billing,7.45
67025,110411,2025-08-07,Low,Bug,9.11
67026,110411,2025-10-28,MEDIUM,How-to,10.52
67027,110412,2025-04-13,Low,Billing,30.14
67028,110412,2025-06-12,High,How-to,28.47
67029,110412,2025-10-23,Medium,Integration,33.85
67030,110413,2023-07-18,Medium,Account,5.91
67031,110413,2023-07-15,Low,How-to,17.82
67032,110413,2023-08-15,Low,How-to,35.98
67033,110413,2023-12-22,Medium,Billing,5.93
67034,110413,2023-12-08,Low,Billing,11.77
67035,110413,2024-01-10,Low,Bug,5.17
67036,110413,2024-01-10,Low,Account,28.09
67037,110413,2024-02-16,Medium,How-to,13.56
67038,110413,2024-04-22,Low,Bug,0.33
67039,110413,2024-05-18,Low,Billing,10.12
67040,110413,2024-09-04,Medium,Billing,2.84
67041,110413,2025-04-09,Medium,Bug,11.19
67042,110413,2025-07-25,Low,How-to,8.45
67043,110413,2025-08-22,LOW,Integration,26.49
67044,110413,2025-09-04,Low,Account,15.37
67045,110414,2024-05-19,Low,Billing,10.62
67046,110414,2025-01-12,Medium,Bug,19.21
67047,110414,2025-04-18,Low,How-to,31.93
67048,110414,2025-08-09,Low,Bug,6.88
67049,110414,2025-09-10,Low,Account,7.26
67050,110414,2025-11-17,Medium,Integration,
67051,110415,2025-01-24,Low,Billing,14.1
67052,110415,2025-01-11,low,Integration,23.65
67053,110415,2025-04-17,Low,Account,5.41
67054,110415,2025-06-10,Low,Integration,10.51
67055,110415,2025-08-07,Medium,Billing,15.49
67056,110415,2025-10-22,Low,How-to,8.84
67057,110415,2025-11-06,Medium,Account,4.15
67058,110416,2024-03-06,Low,How-to,4.3
67059,110416,2024-06-24,Medium,Bug,12.75
67060,110416,2024-11-07,Critical,Bug,14.18
67061,110416,2025-02-22,Low,How-to,6.57
67062,110416,2025-02-17,LOW,Bug,1.75
67063,110417,2025-06-14,low,Integration,18.36
67064,110417,2025-09-16,Low,How-to,14.54
67065,110418,2024-07-21,Low,Integration,11.53
67066,110418,2024-08-27,Low,How-to,0.95
67067,110419,2024-11-04,Medium,Billing,17.2
67068,110419,2024-12-13,High,Billing,12.39
67069,110419,2025-01-25,Medium,How-to,4.5
67070,110419,2025-02-09,Low,Bug,14.58
67071,110419,2025-08-03,medium,Integration,12.39
67072,110419,2025-12-20,Medium,Billing,3.71
67073,110419,2025-12-11,Low,Bug,11.75
67074,110420,2025-10-17,Medium,How-to,6.07
67075,110420,2025-10-28,High,Billing,7.62
67076,110421,2025-02-19,medium,Integration,6.79
67077,110421,2025-06-22,Medium,Integration,20.25
67078,110422,2025-07-18,Low,How-to,6.72
67079,110422,2025-07-09,Medium,Bug,2.59
67080,110424,2025-05-01,low,Bug,6.3
67081,110424,2025-08-11,Medium,Integration,10.52
67082,110424,2025-08-01,MEDIUM,Billing,10.44
67083,110424,2025-09-11,High,Bug,20.98
67084,110424,2025-10-06,LOW,Integration,37.94
67085,110424,2025-11-01,Low,Billing,6.21
67086,110425,2023-12-07,Low,Bug,10.57
67087,110425,2023-12-18,Medium,Bug,14.16
67088,110425,2024-02-01,Low,Account,28.78
67089,110425,2024-03-16,Medium,Account,12.73
67090,110425,2024-05-16,LOW,Bug,6.67
67091,110425,2024-10-22,Medium,Account,10.49
67092,110425,2025-03-06,Low,How-to,34.39
67093,110425,2025-07-12,Low,Bug,30.93
67094,110425,2025-10-19,Low,How-to,
67095,110426,2025-07-28,Medium,Billing,35.89
67096,110427,2024-07-18,Medium,Billing,
67097,110427,2024-08-19,Low,Bug,6.42
67098,110427,2024-11-12,Low,How-to,6.45
67099,110427,2024-12-03,Medium,Bug,8.76
67100,110427,2025-01-28,Low,Bug,18.13
67101,110427,2025-02-15,LOW,How-to,36.97
67102,110427,2025-04-12,High,Billing,24.9
67103,110427,2025-04-15,Low,How-to,
67104,110427,2025-05-27,Low,Bug,23.9
67105,110427,2025-07-21,Medium,Bug,25.83
67106,110427,2025-08-02,MED,Billing,11.17
67107,110428,2025-10-20,Low,How-to,6.86
67108,110428,2025-12-24,HIGH,Billing,12.29
67109,110429,2023-03-09,low,Billing,27.16
67110,110429,2023-03-02,Medium,How-to,3.35
67111,110429,2023-05-12,Low,Bug,22.86
67112,110429,2023-06-27,LOW,Billing,32.75
67113,110429,2023-10-12,Low,How-to,8.11
67114,110429,2023-10-21,Low,Billing,4.56
67115,110429,2024-04-18,LOW,Billing,9.34
67116,110429,2024-06-21,Low,Bug,26.31
67117,110429,2024-06-03,Low,Billing,23.4
67118,110429,2024-08-11,High,Billing,13.39
67119,110429,2024-08-16,Medium,Account,1.85
67120,110431,2023-07-16,Low,Integration,19.32
67121,110431,2023-12-24,low,Bug,4.07
67122,110431,2024-01-17,MEDIUM,Bug,1.67
67123,110431,2024-02-26,Medium,How-to,12.16
67124,110431,2024-03-05,MED,Account,10.96
67125,110431,2024-04-15,Low,Account,20.21
67126,110434,2024-08-21,Low,Bug,4.66
67127,110434,2024-09-09,Low,Billing,21.74
67128,110434,2025-04-15,Low,Billing,17.27
67129,110434,2025-08-04,High,Billing,6.63
67130,110434,2025-12-18,MED,Bug,5.54
67131,110435,2023-08-07,Medium,How-to,22.26
67132,110435,2023-09-11,Low,How-to,14.34
67133,110435,2024-05-24,LOW,How-to,1.28
67134,110435,2025-10-05,Medium,Bug,25.06
67135,110435,2025-11-12,High,Account,30.3
67136,110436,2025-07-04,High,Bug,16.3
67137,110436,2025-08-19,Low,How-to,6.14
67138,110436,2025-10-08,Medium,Account,10.15
67139,110436,2025-10-06,Medium,Bug,25.86
67140,110436,2025-10-12,Medium,Billing,3.92
67141,110436,2025-11-08,Low,Bug,21.39
67142,110437,2023-04-26,Medium,How-to,26.78
67143,110437,2023-05-04,MEDIUM,Bug,6.52
67144,110437,2024-07-06,Medium,Account,16.18
67145,110437,2024-10-04,Low,Account,16.03
67146,110437,2024-11-13,Medium,Billing,3.94
67147,110437,2025-06-15,medium,How-to,9.04
67148,110437,2025-06-26,Low,Integration,1.81
67149,110438,2023-06-17,Medium,Integration,20.97
67150,110438,2023-07-04,Low,How-to,18.45
67151,110439,2024-09-13,Low,How-to,5.08
67152,110439,2024-12-08,Critical,Bug,39.04
67153,110439,2025-06-12,Low,Billing,7.44
67154,110439,2025-06-19,Low,Billing,9.57
67155,110439,2025-07-11,Medium,Billing,4.1
67156,110439,2025-09-02,Low,Integration,7.85
67157,110439,2025-10-19,High,Account,11.23
67158,110440,2023-10-07,Low,Billing,12.54
67159,110440,2024-04-15,Medium,Billing,2.16
67160,110440,2024-06-19,Low,How-to,11.48
67161,110440,2024-07-23,High,How-to,4.35
67162,110440,2024-08-04,Low,How-to,12.43
67163,110440,2025-06-06,Low,Bug,29.52
67164,110440,2025-08-04,Low,How-to,17.07
67165,110441,2023-07-21,Medium,Account,38.97
67166,110441,2023-09-25,LOW,Billing,14.61
67167,110441,2023-09-10,Low,Billing,5.09
67168,110441,2023-09-02,low,Integration,7.52
67169,110441,2023-10-01,Low,Billing,9.27
67170,110441,2023-11-25,Low,Integration,6.36
67171,110441,2024-02-17,Medium,How-to,11.95
67172,110441,2024-04-22,LOW,Bug,2.56
67173,110441,2024-06-22,Medium,Account,19.23
67174,110441,2024-06-21,LOW,How-to,14.81
67175,110441,2024-06-16,Medium,Bug,10.59
67176,110441,2024-06-27,Medium,How-to,23.48
67177,110441,2025-08-15,Low,Billing,6.65
67178,110443,2024-03-09,Low,How-to,8.96
67179,110443,2024-05-01,Low,Billing,10.54
67180,110443,2024-05-02,Low,Bug,12.91
67181,110443,2024-06-27,low,Billing,26.47
67182,110443,2024-07-13,low,Bug,38.58
67183,110443,2025-07-08,Medium,Integration,5.68
67184,110443,2025-10-04,Low,Billing,16.42
67185,110444,2023-06-04,Low,Billing,30.15
67186,110445,2024-11-05,Low,Bug,6.59
67187,110445,2024-12-03,Low,Billing,9.73
67188,110445,2025-04-28,Medium,Billing,13.51
67189,110445,2025-07-03,Low,Bug,6.7
67190,110445,2025-07-20,Low,Integration,1.61
67191,110445,2025-07-14,Low,How-to,24.27
67192,110445,2025-10-04,MEDIUM,Bug,3.56
67193,110445,2025-11-19,LOW,Billing,7.51
67194,110445,2025-11-25,Low,Account,4.66
67195,110445,2025-12-23,Medium,Account,6.58
67196,110445,2025-12-07,Low,Bug,5.86
67197,110446,2024-09-02,MEDIUM,Account,8.79
67198,110446,2025-02-13,Low,Billing,
67199,110446,2025-03-12,HIGH,Bug,20.01
67200,110446,2025-03-27,Low,Integration,29.69
67201,110446,2025-05-17,High,Bug,12.2
67202,110446,2025-05-06,Low,Bug,16.14
67203,110446,2025-09-28,Low,Bug,13.03
67204,110446,2025-09-22,Low,Bug,14.47
67205,110446,2025-11-02,Medium,Account,5.96
67206,110447,2025-10-16,low,Bug,15.52
67207,110448,2023-02-10,Low,Bug,13.24
67208,110448,2023-05-18,LOW,Account,26.39
67209,110448,2023-05-25,High,Bug,3.64
67210,110448,2023-11-13,LOW,Bug,12.26
67211,110448,2023-11-05,low,How-to,17.32
67212,110448,2024-02-22,Medium,Billing,4.62
67213,110448,2024-06-19,Low,Billing,8.85
67214,110449,2025-06-25,HIGH,Bug,21.23
67215,110449,2025-06-12,Low,Bug,16.41
67216,110449,2025-11-02,LOW,How-to,14.6
67217,110449,2025-11-13,MEDIUM,Bug,11.61
67218,110449,2025-11-07,High,How-to,19.02
67219,110449,2025-12-21,Low,How-to,15.28
67220,110450,2023-05-15,Low,Billing,6.05
67221,110450,2023-07-14,Medium,How-to,6.77
67222,110450,2024-01-03,Low,How-to,12.41
67223,110450,2025-07-01,Low,Account,22.6
67224,110450,2025-08-16,medium,Billing,15.47
67225,110451,2025-09-26,Low,Bug,2.49
67226,110451,2025-10-13,Low,Bug,5.34
67227,110451,2025-11-20,High,Billing,
67228,110451,2025-11-12,Low,Account,10.28
67229,110451,2025-12-13,Low,Account,23.95
67230,110453,2024-04-02,Low,Account,3.16
67231,110453,2024-06-08,Low,How-to,28.83
67232,110453,2024-07-01,Critical,Billing,24.79
67233,110453,2024-07-17,LOW,Integration,17.92
67234,110453,2024-07-17,Low,Account,8.57
67235,110453,2025-01-02,medium,Bug,19.52
67236,110453,2025-01-24,Low,How-to,29.44
67237,110453,2025-02-19,High,Bug,31.23
67238,110453,2025-06-16,Low,Billing,17.99
67239,110453,2025-08-11,High,Bug,1.16
67240,110453,2025-09-16,Low,Billing,47.07
67241,110454,2025-07-05,low,Billing,20.38
67242,110454,2025-10-02,Medium,Billing,11.23
67243,110455,2025-06-21,Low,Billing,10.76
67244,110455,2025-06-26,Medium,Bug,7.29
67245,110455,2025-07-12,Medium,Account,11.5
67246,110455,2025-08-11,Low,Integration,18.83
67247,110455,2025-09-27,Low,Billing,43.91
67248,110455,2025-10-09,Low,How-to,3.45
67249,110455,2025-10-01,Medium,How-to,7.56
67250,110455,2025-10-11,Medium,Integration,22.22
67251,110455,2025-10-11,Low,Bug,13.76
67252,110455,2025-11-10,Low,Account,2.51
67253,110455,2025-12-13,Medium,Bug,
67254,110455,2025-12-28,Low,Integration,1.83
67255,110456,2023-06-12,low,Billing,24.02
67256,110456,2023-10-15,Medium,Integration,15.86
67257,110456,2024-04-06,high,How-to,66.77
67258,110456,2025-03-23,Medium,How-to,1.23
67259,110457,2024-07-10,Medium,How-to,24.98
67260,110457,2025-05-07,Low,Bug,14.29
67261,110457,2025-12-20,Low,Bug,21.42
67262,110457,2025-12-09,Medium,Integration,8.13
67263,110458,2023-08-13,LOW,Billing,16.77
67264,110458,2024-01-27,Low,Account,32.75
67265,110458,2024-11-07,LOW,Account,30.32
67266,110458,2024-11-07,medium,Bug,9.03
67267,110458,2025-08-19,Low,Billing,18.6
67268,110458,2025-09-23,Low,Account,2.68
67269,110458,2025-09-16,LOW,How-to,6.99
67270,110458,2025-10-22,LOW,Bug,4.57
67271,110459,2025-10-07,Critical,Billing,30.4
67272,110460,2025-02-26,Low,Bug,2.39
67273,110460,2025-08-03,Medium,Billing,21.72
67274,110460,2025-09-20,Low,Billing,9.1
67275,110461,2025-05-02,Medium,Billing,10.62
67276,110461,2025-12-14,Low,Integration,37.73
67277,110462,2024-06-12,Low,How-to,15.36
67278,110462,2024-07-06,Low,Account,11.69
67279,110462,2024-08-04,low,How-to,0.86
67280,110462,2024-08-19,Low,Bug,4.02
67281,110462,2024-08-18,low,How-to,29.85
67282,110462,2025-01-01,Medium,How-to,6.45
67283,110462,2025-05-11,Low,Billing,10.32
67284,110463,2024-07-22,Low,Integration,2.49
67285,110463,2025-02-23,Medium,Billing,9.63
67286,110463,2025-02-16,Low,Bug,9.28
67287,110463,2025-07-19,Low,Account,13.58
67288,110463,2025-11-16,Medium,Billing,9.0
67289,110464,2024-09-25,LOW,Bug,1.78
67290,110465,2023-04-15,LOW,Billing,9.85
67291,110465,2023-08-12,Medium,Bug,10.68
67292,110465,2024-03-17,High,How-to,13.35
67293,110465,2024-07-02,Medium,Billing,2.48
67294,110466,2024-12-05,Low,Billing,9.88
67295,110466,2025-02-01,LOW,Account,3.3
67296,110466,2025-06-21,Medium,How-to,5.96
67297,110466,2025-08-18,low,Billing,23.23
67298,110466,2025-08-19,Low,Bug,38.15
67299,110466,2025-09-24,Low,How-to,8.94
67300,110466,2025-11-07,Low,Bug,12.62
67301,110467,2023-03-21,Medium,Bug,4.6
67302,110467,2023-04-07,low,Billing,39.04
67303,110467,2023-08-24,Low,Account,29.54
67304,110467,2023-08-24,Low,Bug,3.56
67305,110467,2023-10-18,Low,Account,
67306,110467,2024-05-04,CRIT,How-to,24.97
67307,110467,2024-06-03,Low,How-to,13.0
67308,110467,2024-08-17,Low,Integration,10.24
67309,110467,2024-08-05,Low,Billing,6.37
67310,110467,2025-03-10,Low,Integration,17.93
67311,110467,2025-06-21,High,Account,5.93
67312,110467,2025-11-28,low,Billing,5.77
67313,110468,2023-06-28,low,Bug,13.95
67314,110468,2023-07-13,Low,Bug,6.51
67315,110468,2023-09-27,Low,How-to,8.26
67316,110468,2023-10-27,Low,Bug,12.36
67317,110468,2023-11-20,Low,How-to,10.01
67318,110468,2024-01-27,High,Bug,16.25
67319,110468,2024-03-12,Low,How-to,23.08
67320,110468,2024-06-22,Medium,How-to,
67321,110468,2024-06-03,Low,How-to,25.46
67322,110468,2024-07-12,Low,How-to,7.78
67323,110468,2024-07-02,LOW,Billing,6.6
67324,110468,2024-08-05,Low,Bug,13.89
67325,110468,2024-09-10,Low,Bug,17.52
67326,110468,2024-09-18,Low,Bug,7.83
67327,110468,2024-11-14,Low,Billing,13.11
67328,110468,2024-12-01,Medium,How-to,8.75
67329,110468,2024-12-25,low,How-to,14.0
67330,110468,2024-12-14,MEDIUM,How-to,
67331,110468,2025-03-10,Low,Billing,16.2
67332,110468,2025-03-27,critical,How-to,48.26
67333,110468,2025-03-11,Low,How-to,5.52
67334,110468,2025-04-12,Low,Bug,15.08
67335,110468,2025-04-26,Low,Account,5.68
67336,110468,2025-07-20,Low,Billing,36.15
67337,110468,2025-07-06,Low,Account,15.32
67338,110468,2025-07-26,Low,Bug,17.13
67339,110468,2025-08-17,LOW,Integration,13.3
67340,110468,2025-09-20,Low,Bug,2.65
67341,110468,2025-10-26,Medium,Billing,
67342,110469,2024-06-22,High,Account,7.33
67343,110469,2024-07-08,Low,Bug,8.58
67344,110469,2024-07-23,Low,Billing,8.2
67345,110469,2024-08-08,Low,How-to,8.43
67346,110469,2024-09-02,High,Bug,36.85
67347,110469,2024-11-27,Medium,Account,11.21
67348,110469,2024-12-11,Low,How-to,16.84
67349,110469,2024-12-21,LOW,Billing,4.71
67350,110469,2025-01-14,Low,Billing,7.47
67351,110469,2025-01-08,High,How-to,33.51
67352,110469,2025-02-17,Medium,How-to,10.71
67353,110469,2025-02-18,Low,Bug,20.54
67354,110469,2025-02-07,Medium,Account,5.95
67355,110469,2025-06-21,Low,Account,5.95
67356,110469,2025-07-04,Low,Billing,14.38
67357,110469,2025-09-11,Low,Billing,9.41
67358,110469,2025-09-10,High,Bug,11.5
67359,110469,2025-10-18,High,How-to,33.84
67360,110469,2025-10-21,Medium,How-to,11.82
67361,110469,2025-11-27,critical,How-to,23.17
67362,110469,2025-11-22,High,How-to,8.53
67363,110469,2025-11-06,Low,Billing,6.25
67364,110469,2025-12-27,Low,Bug,
67365,110470,2023-06-26,High,Bug,6.93
67366,110470,2023-06-24,Low,Bug,9.17
67367,110470,2023-07-24,Medium,Billing,10.94
67368,110470,2023-09-01,Medium,Integration,8.5
67369,110470,2023-09-09,Low,Account,15.51
67370,110470,2023-10-28,low,Bug,5.84
67371,110470,2023-10-14,Low,Bug,17.26
67372,110470,2023-11-01,medium,How-to,24.14
67373,110470,2024-02-21,Low,Bug,6.01
67374,110470,2024-03-07,Low,Account,8.61
67375,110470,2024-04-17,Medium,Bug,22.67
67376,110470,2024-05-03,LOW,Billing,6.29
67377,110470,2024-07-12,LOW,Bug,30.32
67378,110470,2024-07-03,Low,Integration,20.35
67379,110470,2024-09-24,Low,How-to,20.04
67380,110470,2024-10-01,Medium,Account,18.41
67381,110470,2024-10-05,Low,Account,26.81
67382,110470,2025-03-16,critical,Billing,60.48
67383,110470,2025-03-08,MED,Billing,3.45
67384,110470,2025-08-15,high,Billing,9.79
67385,110470,2025-09-12,Low,How-to,2.13
67386,110470,2025-09-20,LOW,How-to,3.12
67387,110470,2025-09-23,Medium,Bug,16.81
67388,110470,2025-10-26,Low,How-to,5.87
67389,110470,2025-10-09,Medium,How-to,13.65
67390,110470,2025-11-12,Low,Bug,4.85
67391,110471,2025-03-13,Low,Billing,11.51
67392,110471,2025-04-15,Low,How-to,14.31
67393,110471,2025-09-09,Low,Bug,9.73
67394,110471,2025-10-13,Low,How-to,7.77
67395,110472,2023-09-24,LOW,Account,6.57
67396,110472,2023-10-01,Low,Billing,6.82
67397,110472,2023-10-06,low,Integration,2.55
67398,110472,2023-12-13,Low,Billing,8.51
67399,110472,2024-02-13,Low,Bug,
67400,110472,2024-03-10,LOW,Account,3.88
67401,110472,2024-04-27,Medium,Integration,23.42
67402,110472,2024-05-24,Low,Account,54.78
67403,110472,2024-05-05,Low,Account,21.49
67404,110472,2024-06-04,HIGH,How-to,3.66
67405,110472,2024-07-16,medium,Billing,8.04
67406,110472,2024-10-23,LOW,Billing,14.95
67407,110472,2024-11-21,Low,Integration,12.61
67408,110472,2024-12-03,Low,Billing,11.98
67409,110472,2025-01-08,Low,Billing,10.17
67410,110472,2025-01-23,Medium,Integration,10.45
67411,110472,2025-01-26,LOW,Billing,23.36
67412,110472,2025-02-25,Medium,How-to,6.18
67413,110472,2025-02-21,Medium,How-to,1.62
67414,110472,2025-02-19,Low,Integration,7.05
67415,110472,2025-02-16,Critical,Bug,17.21
67416,110472,2025-04-27,Low,Account,10.78
67417,110472,2025-04-23,Low,How-to,23.2
67418,110472,2025-05-04,Low,Billing,
67419,110472,2025-06-02,Low,Account,12.11
67420,110472,2025-07-02,Low,Billing,2.79
67421,110472,2025-08-13,Medium,How-to,5.15
67422,110472,2025-11-15,low,Integration,1.57
67423,110473,2024-05-07,High,Billing,1.17
67424,110473,2025-06-07,Medium,Account,15.65
67425,110473,2025-07-27,Critical,How-to,112.22
67426,110473,2025-09-12,high,Bug,22.12
67427,110473,2025-11-08,low,Bug,22.84
67428,110474,2024-05-03,Medium,Billing,25.08
67429,110474,2024-07-20,Low,Account,20.14
67430,110474,2024-07-12,high,Bug,10.65
67431,110474,2024-09-03,LOW,How-to,
67432,110474,2025-04-18,Medium,How-to,8.29
67433,110474,2025-05-05,Low,Bug,8.75
67434,110474,2025-08-03,low,Bug,9.7
67435,110474,2025-08-02,Low,Bug,10.78
67436,110476,2025-02-23,Low,Bug,6.38
67437,110476,2025-10-26,Medium,Billing,22.8
67438,110476,2025-10-28,Medium,Bug,
67439,110477,2025-03-10,Low,Integration,11.08
67440,110477,2025-06-03,Medium,How-to,3.0
67441,110478,2023-06-21,critical,Bug,25.42
67442,110478,2023-10-08,Medium,How-to,8.91
67443,110478,2024-02-10,Medium,How-to,14.29
67444,110478,2024-05-01,Medium,Billing,1.96
67445,110478,2024-08-28,Low,Billing,6.7
67446,110478,2024-10-20,Low,Billing,19.78
67447,110478,2025-01-09,Low,Account,1.52
67448,110478,2025-01-09,Low,Billing,5.23
67449,110478,2025-02-27,Medium,Bug,7.49
67450,110478,2025-05-16,Critical,Billing,62.56
67451,110478,2025-09-11,MED,Account,8.93
67452,110478,2025-10-28,MED,Billing,9.5
67453,110478,2025-11-04,Medium,Billing,4.79
67454,110479,2025-01-28,Low,Billing,22.15
67455,110479,2025-02-12,HIGH,How-to,23.41
67456,110479,2025-08-11,HIGH,How-to,25.72
67457,110479,2025-12-22,Medium,Bug,22.71
67458,110480,2025-09-04,Low,Bug,23.54
67459,110481,2025-10-11,CRIT,Bug,9.11
67460,110482,2025-04-17,Medium,How-to,24.36
67461,110482,2025-07-03,Medium,Integration,17.2
67462,110482,2025-08-06,Critical,How-to,56.54
67463,110482,2025-11-23,Medium,Billing,7.64
67464,110482,2025-12-04,LOW,How-to,9.04
67465,110482,2025-12-27,Low,Bug,36.48
67466,110483,2023-12-15,Medium,Account,16.73
67467,110484,2023-10-11,Low,How-to,22.55
67468,110484,2023-12-17,Medium,Bug,18.46
67469,110484,2024-02-25,Low,Bug,2.03
67470,110484,2024-05-03,LOW,How-to,8.76
67471,110484,2024-06-08,MEDIUM,Account,23.46
